Transaction_ID,Date,Customer_ID,Transaction_Amount,Category,Payment_Method,Merchant,Is_Fraud
T000346,2023-01-15 09:00:00,1488,607.49,Entertainment,Debit Card,Netflix,0
T000347,2023-01-15 10:00:00,3976,662.91,Entertainment,Credit Card,Uber,0
T000348,2023-01-15 11:00:00,2959,691.17,Healthcare,Cash,Walmart,0
T000349,2023-01-15 12:00:00,2663,129.18,Dining,Credit Card,Target,0
T000350,2023-01-15 13:00:00,3598,939.14,Healthcare,Debit Card,CVS,0
T000351,2023-01-15 14:00:00,3385,189.37,Entertainment,Debit Card,Best Buy,0
T000352,2023-01-15 15:00:00,3919,626.53,Entertainment,Online,Best Buy,1
T000353,2023-01-15 16:00:00,1640,230.45,Dining,Debit Card,Amazon,0
T000354,2023-01-15 17:00:00,2802,314.14,Dining,Cash,CVS,0
T000355,2023-01-15 18:00:00,3520,550.99,Travel,Credit Card,CVS,0
T000356,2023-01-15 19:00:00,2969,423.02,Utilities,Online,Uber,0
T000357,2023-01-15 20:00:00,3198,168.62,Utilities,Online,Walmart,0
T000358,2023-01-15 21:00:00,2438,179.23,Travel,Debit Card,Uber,0
T000359,2023-01-15 22:00:00,4369,423.96,Utilities,Cash,CVS,0
T000360,2023-01-15 23:00:00,2634,759.71,Entertainment,Online,Uber,0
T000361,2023-01-16 00:00:00,1262,898.99,Travel,Cash,Netflix,0
T000362,2023-01-16 01:00:00,2787,93.29,Travel,Cash,Uber,0
T000363,2023-01-16 02:00:00,3191,399.17,Utilities,Credit Card,Amazon,0
T000364,2023-01-16 03:00:00,3393,109.24,Groceries,Credit Card,Netflix,0
T000365,2023-01-16 04:00:00,1623,26.43,Utilities,Credit Card,Walmart,0
T000366,2023-01-16 05:00:00,2016,665.1,Healthcare,Cash,Uber,0
T000367,2023-01-16 06:00:00,4643,606.42,Groceries,Credit Card,Uber,0
T000368,2023-01-16 07:00:00,1880,171.39,Travel,Online,CVS,0
T000369,2023-01-16 08:00:00,3049,241.47,Groceries,Online,Walmart,0
T000370,2023-01-16 09:00:00,3944,33.47,Entertainment,Debit Card,Netflix,0
T000371,2023-01-16 10:00:00,2327,836.6,Dining,Cash,CVS,0
T000372,2023-01-16 11:00:00,3301,974.94,Groceries,Credit Card,CVS,0
T000373,2023-01-16 12:00:00,4723,144.1,Healthcare,Online,Uber,0
T000374,2023-01-16 13:00:00,1452,239.16,Dining,Cash,Costco,0
T000375,2023-01-16 14:00:00,4108,869.73,Entertainment,Cash,CVS,0
T000376,2023-01-16 15:00:00,2183,927.2,Healthcare,Credit Card,Uber,0
T000377,2023-01-16 16:00:00,4062,425.43,Dining,Cash,Best Buy,0
T000378,2023-01-16 17:00:00,3056,60.12,Entertainment,Credit Card,CVS,0
T000379,2023-01-16 18:00:00,4304,49.0,Dining,Credit Card,Best Buy,0
T000380,2023-01-16 19:00:00,4170,578.21,Dining,Credit Card,Netflix,0
T000381,2023-01-16 20:00:00,2682,398.97,Utilities,Cash,Target,0
T000382,2023-01-16 21:00:00,3863,38.37,Healthcare,Cash,Costco,0
T000383,2023-01-16 22:00:00,3255,587.42,Healthcare,Credit Card,Netflix,1
T000384,2023-01-16 23:00:00,2154,21.19,Groceries,Cash,Amazon,0
T000385,2023-01-17 00:00:00,1403,789.5,Healthcare,Credit Card,Walmart,0
T000386,2023-01-17 01:00:00,3199,313.37,Healthcare,Debit Card,Walmart,0
T000387,2023-01-17 02:00:00,3101,49.86,Dining,Cash,Target,0
T000388,2023-01-17 03:00:00,4191,592.47,Travel,Cash,CVS,0
T000389,2023-01-17 04:00:00,2696,403.71,Utilities,Debit Card,Amazon,0
T000390,2023-01-17 05:00:00,4991,974.06,Groceries,Debit Card,Target,0
T000391,2023-01-17 06:00:00,1627,548.76,Utilities,Debit Card,Target,0
T000392,2023-01-17 07:00:00,1586,282.49,Groceries,Credit Card,Walmart,0
T000393,2023-01-17 08:00:00,2648,712.34,Entertainment,Credit Card,Best Buy,0
T000394,2023-01-17 09:00:00,2443,278.78,Dining,Online,Netflix,0
T000395,2023-01-17 10:00:00,2445,905.2,Healthcare,Debit Card,Netflix,1
T000396,2023-01-17 11:00:00,1103,380.97,Healthcare,Online,Best Buy,0
T000397,2023-01-17 12:00:00,4923,554.37,Travel,Credit Card,CVS,0
T000398,2023-01-17 13:00:00,1253,60.07,Utilities,Cash,CVS,0
T000399,2023-01-17 14:00:00,4298,431.86,Utilities,Debit Card,Uber,0
T000400,2023-01-17 15:00:00,4183,834.04,Utilities,Cash,Uber,0
T000401,2023-01-17 16:00:00,3557,807.59,Healthcare,Credit Card,Netflix,0
T000402,2023-01-17 17:00:00,2496,232.08,Utilities,Debit Card,Target,0
T000403,2023-01-17 18:00:00,1098,233.82,Dining,Online,CVS,0
T000404,2023-01-17 19:00:00,3200,819.13,Groceries,Online,Best Buy,0
T000405,2023-01-17 20:00:00,2884,931.09,Healthcare,Credit Card,Netflix,0
T000406,2023-01-17 21:00:00,3961,104.41,Dining,Cash,Amazon,0
T000407,2023-01-17 22:00:00,2919,455.56,Entertainment,Credit Card,Walmart,0
T000408,2023-01-17 23:00:00,1877,344.08,Dining,Cash,Best Buy,0
T000409,2023-01-18 00:00:00,1337,871.98,Dining,Credit Card,Uber,0
T000410,2023-01-18 01:00:00,4777,92.69,Entertainment,Online,Costco,0
T000411,2023-01-18 02:00:00,3869,219.01,Dining,Cash,CVS,0
T000412,2023-01-18 03:00:00,4234,754.94,Groceries,Credit Card,Walmart,0
T000413,2023-01-18 04:00:00,4791,60.78,Healthcare,Debit Card,Costco,0
T000414,2023-01-18 05:00:00,1956,497.61,Travel,Online,Netflix,0
T000415,2023-01-18 06:00:00,2704,447.69,Entertainment,Online,Walmart,0
T000416,2023-01-18 07:00:00,1160,341.06,Healthcare,Debit Card,Target,0
T000417,2023-01-18 08:00:00,2603,400.63,Utilities,Credit Card,Netflix,0
T000418,2023-01-18 09:00:00,3848,534.64,Groceries,Cash,CVS,0
T000419,2023-01-18 10:00:00,1397,169.75,Travel,Online,Target,0
T000420,2023-01-18 11:00:00,2300,576.28,Groceries,Credit Card,Netflix,0
T000421,2023-01-18 12:00:00,1815,807.38,Groceries,Debit Card,Walmart,0
T000422,2023-01-18 13:00:00,4987,762.56,Utilities,Cash,Target,0
T000423,2023-01-18 14:00:00,2527,162.36,Travel,Credit Card,Netflix,0
T000424,2023-01-18 15:00:00,2919,157.76,Groceries,Credit Card,Netflix,0
T000425,2023-01-18 16:00:00,2415,275.49,Utilities,Online,CVS,0
T000426,2023-01-18 17:00:00,2158,367.46,Entertainment,Online,Best Buy,0
T000427,2023-01-18 18:00:00,2218,414.37,Utilities,Cash,Amazon,0
T000428,2023-01-18 19:00:00,1400,682.9,Dining,Credit Card,Costco,0
T000429,2023-01-18 20:00:00,1639,66.11,Healthcare,Debit Card,Best Buy,0
T000430,2023-01-18 21:00:00,4104,44.33,Utilities,Debit Card,Netflix,0
T000431,2023-01-18 22:00:00,3735,397.99,Utilities,Cash,Walmart,0
T000432,2023-01-18 23:00:00,1459,700.19,Utilities,Credit Card,Netflix,0
T000433,2023-01-19 00:00:00,1954,201.5,Groceries,Online,Best Buy,0
T000434,2023-01-19 01:00:00,4954,645.09,Travel,Credit Card,Target,0
T000435,2023-01-19 02:00:00,1469,267.23,Utilities,Online,CVS,0
T000436,2023-01-19 03:00:00,4446,887.23,Utilities,Debit Card,Best Buy,0
T000437,2023-01-19 04:00:00,2045,896.73,Dining,Cash,Best Buy,0
T000438,2023-01-19 05:00:00,3797,304.31,Dining,Cash,CVS,0
T000439,2023-01-19 06:00:00,2693,237.69,Entertainment,Cash,Target,0
T000440,2023-01-19 07:00:00,3085,417.19,Entertainment,Online,Amazon,0
T000441,2023-01-19 08:00:00,3277,248.13,Dining,Debit Card,Best Buy,0
T000442,2023-01-19 09:00:00,4436,675.66,Travel,Debit Card,Costco,0
T000443,2023-01-19 10:00:00,1562,827.8,Entertainment,Cash,Walmart,0
T000444,2023-01-19 11:00:00,3485,676.36,Healthcare,Cash,Uber,0
T000445,2023-01-19 12:00:00,2799,826.11,Healthcare,Online,Target,0
T000446,2023-01-19 13:00:00,4354,403.02,Travel,Online,Netflix,1
T000447,2023-01-19 14:00:00,3074,164.75,Dining,Credit Card,Target,0
T000448,2023-01-19 15:00:00,1225,740.57,Entertainment,Online,Best Buy,0
T000449,2023-01-19 16:00:00,4348,366.87,Utilities,Credit Card,Costco,1
T000450,2023-01-19 17:00:00,1797,674.56,Dining,Cash,Uber,0
T000451,2023-01-19 18:00:00,4680,277.94,Entertainment,Debit Card,Netflix,0
T000452,2023-01-19 19:00:00,3331,90.42,Travel,Online,CVS,0
T000453,2023-01-19 20:00:00,3926,992.66,Healthcare,Debit Card,Uber,0
T000454,2023-01-19 21:00:00,1959,164.64,Travel,Online,Best Buy,0
T000455,2023-01-19 22:00:00,2504,988.54,Entertainment,Online,Best Buy,0
T000456,2023-01-19 23:00:00,1452,977.51,Travel,Credit Card,CVS,0
T000457,2023-01-20 00:00:00,4067,795.88,Entertainment,Online,Walmart,0
T000458,2023-01-20 01:00:00,4900,662.83,Entertainment,Cash,CVS,0
T000459,2023-01-20 02:00:00,1815,582.03,Travel,Debit Card,Best Buy,0
T000460,2023-01-20 03:00:00,1658,867.44,Groceries,Online,Amazon,0
T000461,2023-01-20 04:00:00,4587,296.55,Utilities,Debit Card,CVS,0
T000462,2023-01-20 05:00:00,1546,473.0,Dining,Debit Card,Netflix,0
T000463,2023-01-20 06:00:00,2215,623.2,Healthcare,Debit Card,Walmart,0
T000464,2023-01-20 07:00:00,4120,417.08,Utilities,Online,CVS,0
T000465,2023-01-20 08:00:00,4583,433.21,Dining,Credit Card,CVS,0
T000466,2023-01-20 09:00:00,1016,336.98,Dining,Debit Card,Target,0
T000467,2023-01-20 10:00:00,4243,568.59,Healthcare,Debit Card,Target,0
T000468,2023-01-20 11:00:00,2243,852.07,Utilities,Online,Best Buy,0
T000469,2023-01-20 12:00:00,3205,209.51,Healthcare,Online,Netflix,0
T000470,2023-01-20 13:00:00,3524,935.09,Entertainment,Cash,Best Buy,0
T000471,2023-01-20 14:00:00,2069,692.2,Healthcare,Cash,Uber,0
T000472,2023-01-20 15:00:00,4444,825.04,Travel,Credit Card,Netflix,0
T000473,2023-01-20 16:00:00,3565,560.63,Groceries,Credit Card,CVS,0
T000474,2023-01-20 17:00:00,3146,781.72,Groceries,Credit Card,Amazon,0
T000475,2023-01-20 18:00:00,4963,26.04,Groceries,Credit Card,Costco,0
T000476,2023-01-20 19:00:00,2768,820.2,Utilities,Debit Card,Best Buy,0
T000477,2023-01-20 20:00:00,2060,49.74,Utilities,Online,CVS,0
T000478,2023-01-20 21:00:00,3327,891.01,Entertainment,Cash,CVS,0
T000479,2023-01-20 22:00:00,4420,992.04,Groceries,Debit Card,Costco,0
T000480,2023-01-20 23:00:00,3544,301.13,Entertainment,Online,CVS,0
T000481,2023-01-21 00:00:00,1301,218.22,Groceries,Online,Costco,0
T000482,2023-01-21 01:00:00,1180,767.71,Utilities,Debit Card,Costco,0
T000483,2023-01-21 02:00:00,1606,260.5,Travel,Debit Card,Uber,0
T000484,2023-01-21 03:00:00,4170,866.91,Travel,Cash,CVS,0
T000485,2023-01-21 04:00:00,1699,111.81,Travel,Credit Card,Uber,0
T000486,2023-01-21 05:00:00,1992,134.7,Healthcare,Credit Card,CVS,0
T000487,2023-01-21 06:00:00,2139,979.36,Travel,Cash,Target,0
T000488,2023-01-21 07:00:00,1190,677.1,Dining,Cash,Costco,0
T000489,2023-01-21 08:00:00,3300,848.42,Groceries,Credit Card,Walmart,0
T000490,2023-01-21 09:00:00,1980,331.09,Travel,Debit Card,Costco,0
T000491,2023-01-21 10:00:00,3975,679.72,Dining,Credit Card,Walmart,0
T000492,2023-01-21 11:00:00,3006,598.3,Dining,Online,CVS,0
T000493,2023-01-21 12:00:00,2184,607.12,Dining,Online,Best Buy,0
T000494,2023-01-21 13:00:00,4327,685.71,Entertainment,Cash,Amazon,0
T000495,2023-01-21 14:00:00,4394,579.61,Entertainment,Credit Card,Uber,0
T000496,2023-01-21 15:00:00,1127,434.77,Dining,Credit Card,CVS,0
T000497,2023-01-21 16:00:00,3065,283.16,Healthcare,Online,Amazon,0
T000498,2023-01-21 17:00:00,2816,770.9,Travel,Credit Card,Target,0
T000499,2023-01-21 18:00:00,2758,234.01,Groceries,Cash,Walmart,0
T000500,2023-01-21 19:00:00,3613,695.43,Healthcare,Cash,Uber,0
T000501,2023-01-21 20:00:00,1569,241.0,Utilities,Online,Target,0
T000502,2023-01-21 21:00:00,2346,629.08,Entertainment,Credit Card,Best Buy,0
T000503,2023-01-21 22:00:00,2895,749.61,Travel,Credit Card,Best Buy,0
T000504,2023-01-21 23:00:00,3733,226.53,Travel,Online,Costco,0
T000505,2023-01-22 00:00:00,4863,69.34,Utilities,Debit Card,Uber,0
T000506,2023-01-22 01:00:00,1625,139.66,Utilities,Debit Card,Uber,0
T000507,2023-01-22 02:00:00,4359,609.94,Travel,Credit Card,Uber,0
T000508,2023-01-22 03:00:00,3901,850.95,Utilities,Cash,CVS,0
T000509,2023-01-22 04:00:00,2686,54.55,Travel,Debit Card,Netflix,0
T000510,2023-01-22 05:00:00,4009,736.81,Healthcare,Credit Card,Netflix,0
T000511,2023-01-22 06:00:00,4710,347.91,Utilities,Debit Card,Costco,0
T000512,2023-01-22 07:00:00,1154,483.74,Healthcare,Online,Best Buy,0
T000513,2023-01-22 08:00:00,3537,929.57,Healthcare,Debit Card,Best Buy,0
T000514,2023-01-22 09:00:00,2409,338.65,Utilities,Debit Card,Costco,0
T000515,2023-01-22 10:00:00,1784,470.68,Travel,Online,Target,0
T000516,2023-01-22 11:00:00,4175,23.55,Dining,Cash,Amazon,0
T000517,2023-01-22 12:00:00,4464,90.78,Travel,Credit Card,Walmart,0
T000518,2023-01-22 13:00:00,4882,266.01,Groceries,Cash,Best Buy,0
T000519,2023-01-22 14:00:00,1245,37.57,Utilities,Cash,Costco,0
T000520,2023-01-22 15:00:00,4247,635.06,Entertainment,Debit Card,Best Buy,0
T000521,2023-01-22 16:00:00,4110,432.13,Utilities,Credit Card,Target,0
T000522,2023-01-22 17:00:00,2500,552.66,Groceries,Debit Card,Uber,0
T000523,2023-01-22 18:00:00,2705,182.9,Healthcare,Online,Uber,0
T000524,2023-01-22 19:00:00,3806,302.97,Entertainment,Cash,Netflix,0
T000525,2023-01-22 20:00:00,1537,667.19,Entertainment,Cash,Walmart,0
T000526,2023-01-22 21:00:00,2890,965.65,Travel,Online,Netflix,0
T000527,2023-01-22 22:00:00,2841,59.91,Dining,Credit Card,Uber,0
T000528,2023-01-22 23:00:00,1920,891.48,Travel,Cash,Uber,0
T000529,2023-01-23 00:00:00,3455,581.11,Entertainment,Cash,Target,0
T000530,2023-01-23 01:00:00,1524,568.28,Entertainment,Credit Card,Netflix,0
T000531,2023-01-23 02:00:00,3875,505.28,Dining,Debit Card,Amazon,0
T000532,2023-01-23 03:00:00,2529,78.7,Utilities,Online,Target,0
T000533,2023-01-23 04:00:00,3950,98.98,Dining,Credit Card,Walmart,0
T000534,2023-01-23 05:00:00,4896,604.9,Healthcare,Online,Uber,0
T000535,2023-01-23 06:00:00,1035,347.55,Travel,Online,Netflix,0
T000536,2023-01-23 07:00:00,1684,918.1,Utilities,Cash,Walmart,0
T000537,2023-01-23 08:00:00,1019,412.52,Travel,Credit Card,Best Buy,0
T000538,2023-01-23 09:00:00,3368,151.85,Dining,Online,Amazon,0
T000539,2023-01-23 10:00:00,4847,717.57,Utilities,Debit Card,CVS,0
T000540,2023-01-23 11:00:00,3559,300.42,Dining,Online,Best Buy,0
T000541,2023-01-23 12:00:00,1399,530.22,Healthcare,Cash,Uber,0
T000542,2023-01-23 13:00:00,3701,700.85,Groceries,Debit Card,Costco,0
T000543,2023-01-23 14:00:00,1971,901.26,Entertainment,Debit Card,Target,0
T000544,2023-01-23 15:00:00,2906,794.27,Utilities,Credit Card,Netflix,0
T000545,2023-01-23 16:00:00,3518,679.6,Entertainment,Debit Card,Netflix,0
T000546,2023-01-23 17:00:00,2166,682.84,Groceries,Credit Card,Target,0
T000547,2023-01-23 18:00:00,2115,946.47,Utilities,Credit Card,Walmart,0
T000548,2023-01-23 19:00:00,4425,302.87,Entertainment,Debit Card,Costco,0
T000549,2023-01-23 20:00:00,1833,11.1,Entertainment,Credit Card,Walmart,0
T000550,2023-01-23 21:00:00,2823,279.24,Utilities,Credit Card,Costco,0
T000551,2023-01-23 22:00:00,3774,225.71,Entertainment,Debit Card,Walmart,0
T000552,2023-01-23 23:00:00,2982,665.22,Entertainment,Cash,CVS,0
T000553,2023-01-24 00:00:00,1853,637.37,Utilities,Online,CVS,0
T000554,2023-01-24 01:00:00,1050,597.53,Entertainment,Credit Card,Best Buy,0
T000555,2023-01-24 02:00:00,4736,26.08,Entertainment,Credit Card,CVS,0
T000556,2023-01-24 03:00:00,4769,731.49,Travel,Debit Card,Costco,0
T000557,2023-01-24 04:00:00,1574,330.3,Healthcare,Online,Walmart,0
T000558,2023-01-24 05:00:00,4261,668.41,Travel,Online,Costco,0
T000559,2023-01-24 06:00:00,2148,561.01,Groceries,Credit Card,Best Buy,0
T000560,2023-01-24 07:00:00,3197,349.3,Travel,Debit Card,Best Buy,0
T000561,2023-01-24 08:00:00,3361,143.23,Travel,Cash,Uber,0
T000562,2023-01-24 09:00:00,3617,103.47,Groceries,Online,Amazon,0
T000563,2023-01-24 10:00:00,4413,833.2,Entertainment,Cash,CVS,0
T000564,2023-01-24 11:00:00,3352,919.21,Entertainment,Debit Card,Target,0
T000565,2023-01-24 12:00:00,2715,653.29,Travel,Cash,Target,0
T000566,2023-01-24 13:00:00,1681,112.4,Groceries,Debit Card,Amazon,0
T000567,2023-01-24 14:00:00,1837,408.01,Entertainment,Credit Card,Walmart,0
T000568,2023-01-24 15:00:00,4854,731.65,Dining,Cash,Amazon,0
T000569,2023-01-24 16:00:00,2077,782.02,Utilities,Credit Card,Walmart,0
T000570,2023-01-24 17:00:00,4050,127.04,Utilities,Credit Card,Netflix,0
T000571,2023-01-24 18:00:00,3491,10.03,Healthcare,Debit Card,CVS,1
T000572,2023-01-24 19:00:00,3660,715.02,Utilities,Cash,CVS,0
T000573,2023-01-24 20:00:00,4040,363.03,Travel,Online,Best Buy,0
T000574,2023-01-24 21:00:00,3311,261.94,Utilities,Cash,Best Buy,0
T000575,2023-01-24 22:00:00,4124,22.77,Utilities,Online,Best Buy,0
T000576,2023-01-24 23:00:00,2595,544.9,Dining,Credit Card,Netflix,1
T000577,2023-01-25 00:00:00,4051,852.64,Entertainment,Credit Card,Best Buy,0
T000578,2023-01-25 01:00:00,4691,958.06,Dining,Debit Card,Target,0
T000579,2023-01-25 02:00:00,1004,570.09,Travel,Online,Uber,0
T000580,2023-01-25 03:00:00,2126,519.32,Utilities,Cash,Best Buy,0
T000581,2023-01-25 04:00:00,2219,94.21,Entertainment,Debit Card,Netflix,0
T000582,2023-01-25 05:00:00,1773,553.38,Healthcare,Debit Card,Best Buy,0
T000583,2023-01-25 06:00:00,1876,386.18,Healthcare,Debit Card,Best Buy,0
T000584,2023-01-25 07:00:00,1991,611.06,Utilities,Cash,Walmart,0
T000585,2023-01-25 08:00:00,3931,394.84,Utilities,Debit Card,Costco,0
T000586,2023-01-25 09:00:00,4421,247.9,Healthcare,Cash,Best Buy,0
T000587,2023-01-25 10:00:00,1046,104.02,Healthcare,Debit Card,Netflix,0
T000588,2023-01-25 11:00:00,3914,321.77,Travel,Online,Amazon,0
T000589,2023-01-25 12:00:00,3870,105.68,Utilities,Credit Card,Best Buy,0
T000590,2023-01-25 13:00:00,3983,185.13,Healthcare,Online,Best Buy,0
T000591,2023-01-25 14:00:00,4891,987.46,Groceries,Online,Target,0
T000592,2023-01-25 15:00:00,3703,449.66,Healthcare,Debit Card,Costco,0
T000593,2023-01-25 16:00:00,1268,536.55,Entertainment,Online,Best Buy,0
T000594,2023-01-25 17:00:00,1369,874.88,Entertainment,Online,Costco,0
T000595,2023-01-25 18:00:00,1635,995.61,Groceries,Online,Walmart,0
T000596,2023-01-25 19:00:00,2129,586.89,Travel,Debit Card,CVS,0
T000597,2023-01-25 20:00:00,2693,814.35,Utilities,Cash,Costco,0
T000598,2023-01-25 21:00:00,2682,333.67,Utilities,Credit Card,Costco,0
T000599,2023-01-25 22:00:00,1656,312.69,Healthcare,Credit Card,Best Buy,0
T000600,2023-01-25 23:00:00,1119,408.68,Entertainment,Cash,Uber,0
T000601,2023-01-26 00:00:00,1830,675.78,Travel,Cash,Best Buy,0
T000602,2023-01-26 01:00:00,2810,685.37,Travel,Online,Best Buy,0
T000603,2023-01-26 02:00:00,4675,322.09,Travel,Credit Card,Target,0
T000604,2023-01-26 03:00:00,2081,141.88,Healthcare,Cash,Uber,0
T000605,2023-01-26 04:00:00,2974,636.07,Utilities,Online,CVS,0
T000606,2023-01-26 05:00:00,2369,137.04,Travel,Credit Card,Target,0
T000607,2023-01-26 06:00:00,1740,582.71,Healthcare,Debit Card,Netflix,0
T000608,2023-01-26 07:00:00,4545,696.49,Healthcare,Debit Card,Target,0
T000609,2023-01-26 08:00:00,1116,703.61,Groceries,Credit Card,Target,0
T000610,2023-01-26 09:00:00,2853,755.94,Dining,Credit Card,Uber,0
T000611,2023-01-26 10:00:00,3838,874.13,Travel,Debit Card,Walmart,0
T000612,2023-01-26 11:00:00,2150,504.96,Dining,Debit Card,CVS,0
T000613,2023-01-26 12:00:00,4464,732.95,Utilities,Credit Card,Walmart,0
T000614,2023-01-26 13:00:00,2931,622.98,Healthcare,Online,Walmart,0
T000615,2023-01-26 14:00:00,2012,194.77,Travel,Cash,CVS,0
T000616,2023-01-26 15:00:00,2664,35.43,Entertainment,Cash,Walmart,0
T000617,2023-01-26 16:00:00,2081,291.7,Utilities,Credit Card,Uber,0
T000618,2023-01-26 17:00:00,1633,448.6,Groceries,Cash,CVS,0
T000619,2023-01-26 18:00:00,1512,620.93,Groceries,Debit Card,Costco,0
T000620,2023-01-26 19:00:00,4822,851.46,Dining,Debit Card,Netflix,0
T000621,2023-01-26 20:00:00,3849,204.28,Healthcare,Cash,Costco,0
T000622,2023-01-26 21:00:00,2119,134.29,Dining,Credit Card,Best Buy,0
T000623,2023-01-26 22:00:00,4709,963.85,Entertainment,Debit Card,Target,0
T000624,2023-01-26 23:00:00,2141,116.96,Entertainment,Online,Netflix,0
T000625,2023-01-27 00:00:00,1559,483.71,Groceries,Online,Costco,0
T000626,2023-01-27 01:00:00,4672,589.71,Travel,Debit Card,Costco,0
T000627,2023-01-27 02:00:00,1487,545.96,Groceries,Debit Card,Walmart,0
T000628,2023-01-27 03:00:00,4308,95.17,Groceries,Cash,CVS,0
T000629,2023-01-27 04:00:00,4956,66.46,Entertainment,Credit Card,Amazon,0
T000630,2023-01-27 05:00:00,1896,114.43,Dining,Cash,Walmart,0
T000631,2023-01-27 06:00:00,4343,589.73,Entertainment,Credit Card,Walmart,0
T000632,2023-01-27 07:00:00,2212,548.9,Healthcare,Online,Uber,0
T000633,2023-01-27 08:00:00,1703,241.4,Entertainment,Online,CVS,0
T000634,2023-01-27 09:00:00,2470,641.4,Entertainment,Credit Card,Amazon,0
T000635,2023-01-27 10:00:00,1580,821.87,Groceries,Cash,Amazon,0
T000636,2023-01-27 11:00:00,3837,51.16,Travel,Debit Card,Best Buy,0
T000637,2023-01-27 12:00:00,3908,503.15,Groceries,Credit Card,Walmart,0
T000638,2023-01-27 13:00:00,3294,692.42,Utilities,Cash,Uber,0
T000639,2023-01-27 14:00:00,4147,259.79,Entertainment,Online,Target,0
T000640,2023-01-27 15:00:00,1153,314.69,Entertainment,Debit Card,Costco,0
T000641,2023-01-27 16:00:00,2679,617.5,Utilities,Online,Walmart,0
T000642,2023-01-27 17:00:00,4506,898.96,Entertainment,Credit Card,Target,0
T000643,2023-01-27 18:00:00,1996,811.83,Entertainment,Online,Netflix,0
T000644,2023-01-27 19:00:00,4157,587.3,Healthcare,Online,Target,0
T000645,2023-01-27 20:00:00,3744,732.92,Entertainment,Credit Card,Netflix,0
T000646,2023-01-27 21:00:00,4356,371.17,Utilities,Debit Card,Netflix,0
T000647,2023-01-27 22:00:00,2243,644.56,Groceries,Credit Card,CVS,0
T000648,2023-01-27 23:00:00,2092,471.52,Entertainment,Cash,Walmart,0
T000649,2023-01-28 00:00:00,4118,198.04,Travel,Credit Card,CVS,0
T000650,2023-01-28 01:00:00,2008,704.72,Utilities,Credit Card,Best Buy,0
T000651,2023-01-28 02:00:00,3141,560.9,Dining,Debit Card,Target,0
T000652,2023-01-28 03:00:00,2773,365.04,Healthcare,Cash,Amazon,0
T000653,2023-01-28 04:00:00,1957,912.23,Utilities,Online,Target,0
T000654,2023-01-28 05:00:00,4059,30.72,Groceries,Online,Best Buy,0
T000655,2023-01-28 06:00:00,1452,322.62,Utilities,Online,Target,0
T000656,2023-01-28 07:00:00,2227,66.31,Dining,Online,CVS,0
T000657,2023-01-28 08:00:00,3959,768.86,Healthcare,Debit Card,Netflix,0
T000658,2023-01-28 09:00:00,3265,705.09,Travel,Cash,Walmart,0
T000659,2023-01-28 10:00:00,3521,338.04,Dining,Debit Card,Amazon,0
T000660,2023-01-28 11:00:00,3479,678.91,Utilities,Credit Card,CVS,0
T000661,2023-01-28 12:00:00,3388,401.98,Dining,Cash,Costco,0
T000662,2023-01-28 13:00:00,1550,758.69,Utilities,Cash,Netflix,0
T000663,2023-01-28 14:00:00,2635,459.64,Travel,Online,Walmart,0
T000664,2023-01-28 15:00:00,2312,418.16,Travel,Online,Amazon,0
T000665,2023-01-28 16:00:00,4325,935.38,Groceries,Online,Best Buy,0
T000666,2023-01-28 17:00:00,2757,258.37,Travel,Online,Target,0
T000667,2023-01-28 18:00:00,1356,129.24,Entertainment,Credit Card,Amazon,0
